open,high,low,close,volume,symbol,timestamp_berlin,timestamp_et
670.12,670.15,669.8,670.02,116.0,SPY,2025-11-07 11:55:00+01:00,2025-11-07 05:55:00-05:00
669.91,669.91,669.44,669.44,462.0,SPY,2025-11-07 12:00:00+01:00,2025-11-07 06:00:00-05:00
669.46,669.48,669.24,669.27,381.0,SPY,2025-11-07 12:05:00+01:00,2025-11-07 06:05:00-05:00
669.17,669.5,668.16,668.16,689.0,SPY,2025-11-07 12:10:00+01:00,2025-11-07 06:10:00-05:00
668.05,668.27,667.7,668.18,787.0,SPY,2025-11-07 12:15:00+01:00,2025-11-07 06:15:00-05:00
668.28,668.73,668.11,668.16,389.0,SPY,2025-11-07 12:20:00+01:00,2025-11-07 06:20:00-05:00
668.19,668.2,667.51,667.96,672.0,SPY,2025-11-07 12:25:00+01:00,2025-11-07 06:25:00-05:00
667.9,667.9,667.2,667.3,524.0,SPY,2025-11-07 12:30:00+01:00,2025-11-07 06:30:00-05:00
667.32,667.93,667.25,667.93,560.0,SPY,2025-11-07 12:35:00+01:00,2025-11-07 06:35:00-05:00
667.9,668.27,667.85,668.27,306.0,SPY,2025-11-07 12:40:00+01:00,2025-11-07 06:40:00-05:00
668.26,668.75,668.26,668.71,405.0,SPY,2025-11-07 12:45:00+01:00,2025-11-07 06:45:00-05:00
668.78,669.25,668.63,669.06,1547.0,SPY,2025-11-07 12:50:00+01:00,2025-11-07 06:50:00-05:00
669.1,669.5,669.04,669.37,538.0,SPY,2025-11-07 12:55:00+01:00,2025-11-07 06:55:00-05:00
669.35,669.4,668.88,669.07,1354.0,SPY,2025-11-07 13:00:00+01:00,2025-11-07 07:00:00-05:00
669.07,669.4,669.07,669.17,136.0,SPY,2025-11-07 13:05:00+01:00,2025-11-07 07:05:00-05:00
669.24,669.41,668.96,669.12,406.0,SPY,2025-11-07 13:10:00+01:00,2025-11-07 07:10:00-05:00
669.2,669.37,668.5,668.53,887.0,SPY,2025-11-07 13:15:00+01:00,2025-11-07 07:15:00-05:00
668.6,668.77,668.31,668.71,1368.0,SPY,2025-11-07 13:20:00+01:00,2025-11-07 07:20:00-05:00
668.73,669.05,668.4,668.49,814.0,SPY,2025-11-07 13:25:00+01:00,2025-11-07 07:25:00-05:00
668.48,668.53,668.03,668.25,791.0,SPY,2025-11-07 13:30:00+01:00,2025-11-07 07:30:00-05:00
668.23,668.3,668.02,668.15,318.0,SPY,2025-11-07 13:35:00+01:00,2025-11-07 07:35:00-05:00
668.2,668.3,667.71,667.72,757.0,SPY,2025-11-07 13:40:00+01:00,2025-11-07 07:40:00-05:00
667.7,667.75,666.8,666.83,1515.0,SPY,2025-11-07 13:45:00+01:00,2025-11-07 07:45:00-05:00
666.8,667.15,666.8,666.89,718.0,SPY,2025-11-07 13:50:00+01:00,2025-11-07 07:50:00-05:00
666.88,667.43,666.82,667.34,1338.0,SPY,2025-11-07 13:55:00+01:00,2025-11-07 07:55:00-05:00
667.33,672.6,666.83,667.23,4106.0,SPY,2025-11-07 14:00:00+01:00,2025-11-07 08:00:00-05:00
667.38,668.35,667.37,668.06,2140.0,SPY,2025-11-07 14:05:00+01:00,2025-11-07 08:05:00-05:00
668.01,668.35,667.7,667.98,955.0,SPY,2025-11-07 14:10:00+01:00,2025-11-07 08:10:00-05:00
668.01,668.23,667.69,668.16,581.0,SPY,2025-11-07 14:15:00+01:00,2025-11-07 08:15:00-05:00
668.27,668.56,667.9,667.91,683.0,SPY,2025-11-07 14:20:00+01:00,2025-11-07 08:20:00-05:00
667.91,667.91,667.32,667.35,1787.0,SPY,2025-11-07 14:25:00+01:00,2025-11-07 08:25:00-05:00
667.39,667.86,667.36,667.73,705.0,SPY,2025-11-07 14:30:00+01:00,2025-11-07 08:30:00-05:00
667.74,667.79,667.45,667.69,802.0,SPY,2025-11-07 14:35:00+01:00,2025-11-07 08:35:00-05:00
667.57,667.57,667.14,667.38,978.0,SPY,2025-11-07 14:40:00+01:00,2025-11-07 08:40:00-05:00
667.37,668.35,667.37,668.14,1590.0,SPY,2025-11-07 14:45:00+01:00,2025-11-07 08:45:00-05:00
668.18,668.41,668.1,668.34,1281.0,SPY,2025-11-07 14:50:00+01:00,2025-11-07 08:50:00-05:00
668.34,668.44,667.81,667.93,892.0,SPY,2025-11-07 14:55:00+01:00,2025-11-07 08:55:00-05:00
667.85,668.08,667.49,667.58,614.0,SPY,2025-11-07 15:00:00+01:00,2025-11-07 09:00:00-05:00
667.57,667.58,667.3,667.52,566.0,SPY,2025-11-07 15:05:00+01:00,2025-11-07 09:05:00-05:00
667.56,668.0,667.56,667.62,1098.0,SPY,2025-11-07 15:10:00+01:00,2025-11-07 09:10:00-05:00
667.64,667.64,667.27,667.27,1355.0,SPY,2025-11-07 15:15:00+01:00,2025-11-07 09:15:00-05:00
667.27,667.36,667.18,667.36,2031.0,SPY,2025-11-07 15:20:00+01:00,2025-11-07 09:20:00-05:00
667.35,668.06,667.27,667.89,6583.0,SPY,2025-11-07 15:25:00+01:00,2025-11-07 09:25:00-05:00
667.91,667.98,666.19,666.29,63768.0,SPY,2025-11-07 15:30:00+01:00,2025-11-07 09:30:00-05:00
666.28,666.4,664.38,664.5,58578.0,SPY,2025-11-07 15:35:00+01:00,2025-11-07 09:35:00-05:00
664.5,665.79,664.35,665.43,49394.0,SPY,2025-11-07 15:40:00+01:00,2025-11-07 09:40:00-05:00
665.45,666.08,664.86,664.88,38347.0,SPY,2025-11-07 15:45:00+01:00,2025-11-07 09:45:00-05:00
664.89,666.42,664.78,666.1,38190.0,SPY,2025-11-07 15:50:00+01:00,2025-11-07 09:50:00-05:00
666.08,666.84,665.71,666.25,23650.0,SPY,2025-11-07 15:55:00+01:00,2025-11-07 09:55:00-05:00
666.16,666.46,664.86,665.0,29203.0,SPY,2025-11-07 16:00:00+01:00,2025-11-07 10:00:00-05:00
665.02,665.85,663.97,665.77,38365.0,SPY,2025-11-07 16:05:00+01:00,2025-11-07 10:05:00-05:00
665.77,666.64,665.64,666.53,22646.0,SPY,2025-11-07 16:10:00+01:00,2025-11-07 10:10:00-05:00
666.54,667.22,665.98,666.44,31370.0,SPY,2025-11-07 16:15:00+01:00,2025-11-07 10:15:00-05:00
666.44,667.04,665.45,665.55,24549.0,SPY,2025-11-07 16:20:00+01:00,2025-11-07 10:20:00-05:00
665.57,666.85,665.52,665.93,23264.0,SPY,2025-11-07 16:25:00+01:00,2025-11-07 10:25:00-05:00
665.92,666.31,665.23,665.27,24471.0,SPY,2025-11-07 16:30:00+01:00,2025-11-07 10:30:00-05:00
665.25,666.05,664.63,664.72,24783.0,SPY,2025-11-07 16:35:00+01:00,2025-11-07 10:35:00-05:00
664.7,665.16,664.15,664.24,27788.0,SPY,2025-11-07 16:40:00+01:00,2025-11-07 10:40:00-05:00
664.24,664.4,663.56,663.95,37497.0,SPY,2025-11-07 16:45:00+01:00,2025-11-07 10:45:00-05:00
663.96,664.74,663.75,663.99,23069.0,SPY,2025-11-07 16:50:00+01:00,2025-11-07 10:50:00-05:00
663.97,663.98,663.29,663.33,22673.0,SPY,2025-11-07 16:55:00+01:00,2025-11-07 10:55:00-05:00
663.32,664.03,663.22,663.72,27800.0,SPY,2025-11-07 17:00:00+01:00,2025-11-07 11:00:00-05:00
663.71,664.0,663.12,663.24,23542.0,SPY,2025-11-07 17:05:00+01:00,2025-11-07 11:05:00-05:00
663.24,663.5,662.63,662.76,31211.0,SPY,2025-11-07 17:10:00+01:00,2025-11-07 11:10:00-05:00
662.74,663.29,662.25,663.23,34002.0,SPY,2025-11-07 17:15:00+01:00,2025-11-07 11:15:00-05:00
663.23,663.83,663.08,663.12,26955.0,SPY,2025-11-07 17:20:00+01:00,2025-11-07 11:20:00-05:00
663.12,663.19,662.68,662.83,16659.0,SPY,2025-11-07 17:25:00+01:00,2025-11-07 11:25:00-05:00
662.82,663.34,662.66,663.27,23228.0,SPY,2025-11-07 17:30:00+01:00,2025-11-07 11:30:00-05:00
663.28,663.37,662.38,662.56,16376.0,SPY,2025-11-07 17:35:00+01:00,2025-11-07 11:35:00-05:00
662.55,663.3,662.19,663.21,20472.0,SPY,2025-11-07 17:40:00+01:00,2025-11-07 11:40:00-05:00
663.2,663.35,662.31,662.56,14733.0,SPY,2025-11-07 17:45:00+01:00,2025-11-07 11:45:00-05:00
662.56,663.33,662.42,662.46,16988.0,SPY,2025-11-07 17:50:00+01:00,2025-11-07 11:50:00-05:00
662.46,662.61,661.33,661.98,26729.0,SPY,2025-11-07 17:55:00+01:00,2025-11-07 11:55:00-05:00
661.97,662.19,661.57,661.63,16966.0,SPY,2025-11-07 18:00:00+01:00,2025-11-07 12:00:00-05:00
661.66,662.03,661.2,661.8,24434.0,SPY,2025-11-07 18:05:00+01:00,2025-11-07 12:05:00-05:00
661.79,662.69,661.43,662.56,21217.0,SPY,2025-11-07 18:10:00+01:00,2025-11-07 12:10:00-05:00
662.57,663.13,662.48,662.96,14478.0,SPY,2025-11-07 18:15:00+01:00,2025-11-07 12:15:00-05:00
662.98,664.17,662.71,663.82,16910.0,SPY,2025-11-07 18:20:00+01:00,2025-11-07 12:20:00-05:00
663.82,664.28,663.39,663.58,19073.0,SPY,2025-11-07 18:25:00+01:00,2025-11-07 12:25:00-05:00
663.52,664.05,663.42,663.74,12966.0,SPY,2025-11-07 18:30:00+01:00,2025-11-07 12:30:00-05:00
663.75,663.93,662.92,663.23,14397.0,SPY,2025-11-07 18:35:00+01:00,2025-11-07 12:35:00-05:00
663.2,663.42,662.7,663.12,18176.0,SPY,2025-11-07 18:40:00+01:00,2025-11-07 12:40:00-05:00
663.11,663.48,662.29,662.35,14171.0,SPY,2025-11-07 18:45:00+01:00,2025-11-07 12:45:00-05:00
662.37,662.94,662.01,662.88,14839.0,SPY,2025-11-07 18:50:00+01:00,2025-11-07 12:50:00-05:00
