strategy_name,family,horizon_hours,threshold_label,min_entry_abs_ret_60m_slot_percentile,timing_regime,topic_bucket,symbol,trade_count,win_rate,median_r,mean_r,total_r,profit_factor,median_entry_abs_return,median_entry_abs_ret_60m_slot_percentile,contained_within_0_5x_shock_rate_24h,contained_within_1_0x_shock_rate_24h,median_adverse_extension_units_24h,median_favorable_extension_units_24h,contained_within_0_5x_shock_rate_72h,contained_within_1_0x_shock_rate_72h,median_adverse_extension_units_72h,median_favorable_extension_units_72h,ranking_bucket
follow_debit_24h,debit_spread_proxy,24,p80,0.8,delayed,tariffs_trade,QQQ,30,0.3333333333333333,-0.16667637295439824,-0.19553650101694456,-5.866095030508337,0.5473711060856832,0.005753447373057163,1.0,0.4,0.7333333333333333,0.6760168302945376,1.3107902735562282,,,,,worst
fade_debit_24h,debit_spread_proxy,24,p80,0.8,delayed,immigration_border,SLV,31,0.3548387096774194,-0.35172413793103413,-0.1895770403323391,-5.876888250302512,0.5921496272604048,0.014190219303389373,0.9830508474576272,0.2903225806451613,0.4838709677419355,1.6521739130434299,0.6206896551724146,,,,,worst
fade_debit_72h,debit_spread_proxy,72,p80,0.8,delayed,war_geopolitics,SLV,83,0.40963855421686746,-0.6078431372549088,-0.18629761486761204,-15.4627020340118,0.6158968684861381,0.014462809917355157,0.9830508474576272,,,,,0.2289156626506024,0.39759036144578314,1.6521739130434299,1.7450980392156943,worst
fade_debit_72h,debit_spread_proxy,72,p90,0.9,delayed,immigration_border,UNG,32,0.40625,-0.5102040816326529,-0.1851629892686596,-5.925215656597107,0.6063073254768585,0.030532767943799943,1.0,,,,,0.1875,0.34375,1.635792778649925,0.94735647832993,worst
follow_debit_24h,debit_spread_proxy,24,p80,0.8,delayed,immigration_border,QQQ,31,0.2903225806451613,-0.17499999999999288,-0.1761983073385806,-5.462147527495999,0.5654084813746113,0.0055414620103990675,1.0,0.3870967741935484,0.6451612903225806,0.844444444444447,1.0250000000000496,,,,,worst
follow_debit_24h,debit_spread_proxy,24,p80,0.8,delayed,war_geopolitics,USO,65,0.35384615384615387,-0.2994652406417117,-0.1746517259624551,-11.352362187559581,0.6079429383809852,0.02442834824598772,1.0,0.5538461538461539,0.7384615384615385,0.4705882352941141,0.7929515418502194,,,,,worst
long_straddle_24h,long_vol_proxy,24,p90,0.9,delayed,domestic_politics_attacks,USO,43,0.3953488372093023,-0.37777777777777266,-0.17260310232419193,-7.421933399940253,0.5557924649066253,0.014733969986357454,0.9649122807017544,0.4883720930232558,0.627906976744186,0.5185185185185228,0.5775401069518693,,,,,worst
follow_debit_24h,debit_spread_proxy,24,p90,0.9,delayed,war_geopolitics,USO,60,0.35,-0.2994652406417117,-0.17253936979265969,-10.352362187559581,0.6011556093048454,0.02463799438080838,1.0,0.5833333333333334,0.7833333333333333,0.44230769230768363,0.7929515418502194,,,,,worst
fade_debit_24h,debit_spread_proxy,24,p80,0.8,delayed,domestic_politics_attacks,UNG,88,0.4090909090909091,-0.6021505376344083,-0.16732896408245782,-14.724948839256289,0.6699716559128193,0.01649272960339765,1.0,0.2727272727272727,0.5568181818181818,0.8982125124131048,0.8330769230769253,,,,,worst
fade_debit_72h,debit_spread_proxy,72,p90,0.9,delayed,war_geopolitics,GLD,67,0.373134328358209,-0.5787401574802986,-0.16592161148007342,-11.11674796916492,0.6635931981078014,0.013698630136986356,0.9830508474576272,,,,,0.23880597014925373,0.5223880597014925,0.837662337662343,0.8056680161943268,worst
fade_debit_72h,debit_spread_proxy,72,p80,0.8,delayed,domestic_politics_attacks,GLD,87,0.367816091954023,-0.5465587044534215,-0.16481552814650277,-14.33895094874574,0.6646026412009917,0.00786418400876232,0.9830508474576272,,,,,0.06896551724137931,0.3563218390804598,1.167630057803481,1.118279569892487,worst
fade_debit_72h,debit_spread_proxy,72,p90,0.9,delayed,war_geopolitics,SLV,69,0.4057971014492754,-0.6078431372549088,-0.16423575726671108,-11.332267251403065,0.6592479947698686,0.017108352901710755,0.9830508474576272,,,,,0.2608695652173913,0.463768115942029,1.2698412698412858,1.5270270270270314,worst
fade_debit_72h,debit_spread_proxy,72,p80,0.8,delayed,immigration_border,GLD,35,0.37142857142857144,-0.5787401574802986,-0.16130014139338866,-5.645504948768603,0.6772179494391926,0.008490411407965803,0.9830508474576272,,,,,0.14285714285714285,0.34285714285714286,1.6996015936254951,0.49860724233982623,worst
fade_credit_24h,credit_spread_proxy,24,p80,0.8,delayed,war_geopolitics,UNG,86,0.5,0.0020242914979798216,-0.14936128263570508,-12.845070306670637,0.623389302669139,0.01577576333956704,1.0,0.26744186046511625,0.4069767441860465,1.3823529411764783,0.933333333333346,,,,,worst
fade_credit_24h,credit_spread_proxy,24,p90,0.9,delayed,war_geopolitics,UNG,84,0.5,0.0020242914979798216,-0.14742299815633542,-12.383531845132175,0.6259545517458586,0.017858462397403352,1.0,0.27380952380952384,0.4166666666666667,1.3093582887700563,0.8897435897435981,,,,,worst
follow_debit_24h,debit_spread_proxy,24,p90,0.9,delayed,domestic_politics_attacks,SPY,66,0.4696969696969697,-0.07357859531773465,-0.14616353074358332,-9.646793029076498,0.6397854121210111,0.0072428291671465805,1.0,0.45454545454545453,0.7878787878787878,0.6054219707685244,0.7142675982882261,,,,,worst
fade_debit_24h,debit_spread_proxy,24,p90,0.9,delayed,domestic_politics_attacks,GLD,60,0.38333333333333336,-0.15245089810307313,-0.14149236423317255,-8.489541853990353,0.6534354613400607,0.01346648509608106,0.9833333333333333,0.31666666666666665,0.65,0.5749408633944442,0.37987781596028103,,,,,worst
fade_debit_72h,debit_spread_proxy,72,p80,0.8,delayed,immigration_border,UNG,35,0.42857142857142855,-0.5102040816326529,-0.14072044733134592,-4.925215656597107,0.693139823709833,0.0277945619335348,1.0,,,,,0.22857142857142856,0.37142857142857144,1.564102564102572,1.1132075471698124,worst
fade_debit_24h,debit_spread_proxy,24,p90,0.9,delayed,immigration_border,UNG,32,0.4375,-0.548780487804877,-0.139198358990482,-4.454347487695424,0.7064262168834057,0.030532767943799943,1.0,0.28125,0.5625,0.8716216216216214,0.5837049742710128,,,,,worst
long_straddle_24h,long_vol_proxy,24,p90,0.9,delayed,war_geopolitics,QQQ,76,0.27631578947368424,-0.3333333333333306,-0.13180724622562198,-10.01735071314727,0.678202400372786,0.008865450864503965,1.0,0.5657894736842105,0.7763157894736842,0.4187327823691415,0.9063829787233936,,,,,worst
follow_debit_24h,debit_spread_proxy,24,p80,0.8,delayed,immigration_border,SPY,30,0.5666666666666667,0.02465994581138124,-0.10677658641239264,-3.2032975923717792,0.6998191926662906,0.004697844976330745,0.9830508474576272,0.36666666666666664,0.6,0.7093275488069354,0.9691935483870893,,,,,worst
fade_debit_24h,debit_spread_proxy,24,p90,0.9,delayed,domestic_politics_attacks,USO,43,0.4418604651162791,-0.04367816091953962,-0.10223744075898938,-4.396209952636544,0.7134895327620835,0.014733969986357454,0.9649122807017544,0.4883720930232558,0.627906976744186,0.5185185185185228,0.5775401069518693,,,,,worst
fade_debit_24h,debit_spread_proxy,24,p80,0.8,delayed,immigration_border,UNG,35,0.45714285714285713,-0.548780487804877,-0.09869564250558356,-3.4543474876954248,0.7864105568901715,0.0277945619335348,1.0,0.3142857142857143,0.5714285714285714,0.743243243243244,0.6896551724137946,,,,,worst
fade_credit_72h,credit_spread_proxy,72,p90,0.9,delayed,domestic_politics_attacks,GLD,60,0.6,0.3519397269397214,-0.09828352780772456,-5.897011668463474,0.7408434534018914,0.01346648509608106,0.9833333333333333,,,,,0.08333333333333333,0.4,1.2857110611048652,0.9068322981366461,worst
follow_debit_24h,debit_spread_proxy,24,p80,0.8,delayed,domestic_politics_attacks,SPY,84,0.4880952380952381,-0.03678929765886733,-0.09640914387690007,-8.098368085659606,0.7625767230723404,0.005030432826819142,0.9836065573770492,0.39285714285714285,0.6666666666666666,0.8893219724438209,0.7879735835940198,,,,,worst
follow_debit_24h,debit_spread_proxy,24,p80,0.8,delayed,domestic_politics_attacks,QQQ,85,0.4470588235294118,-0.07502679528402892,-0.09284132491084063,-7.891512617421453,0.7445517106060122,0.005966993998908876,1.0,0.4235294117647059,0.611764705882353,0.7253886010363354,1.0166130760986067,,,,,worst
fade_debit_24h,debit_spread_proxy,24,p80,0.8,delayed,immigration_border,GLD,35,0.45714285714285713,-0.16397515527950202,-0.09272878801023425,-3.2455075803581988,0.7796449502313583,0.008490411407965803,0.9830508474576272,0.3142857142857143,0.5142857142857142,0.9548872180450901,0.49860724233982623,,,,,worst
