strategy_name,family,horizon_hours,threshold_label,min_entry_abs_ret_60m_slot_percentile,timing_regime,event_day_bucket,symbol,trade_count,win_rate,median_r,mean_r,total_r,profit_factor,median_entry_abs_return,median_entry_abs_ret_60m_slot_percentile,contained_within_0_5x_shock_rate_24h,contained_within_1_0x_shock_rate_24h,median_adverse_extension_units_24h,median_favorable_extension_units_24h,contained_within_0_5x_shock_rate_72h,contained_within_1_0x_shock_rate_72h,median_adverse_extension_units_72h,median_favorable_extension_units_72h
fade_credit_24h,credit_spread_proxy,24,all,0.0,delayed,weekend,SLV,757,0.7159841479524438,0.5384615384615384,0.1196066304103122,90.54221922060634,1.5096298101010015,0.010490693739424684,0.9661016949152542,0.3236459709379128,0.5046235138705416,0.9999999999996447,1.2000000000000284,,,,
fade_credit_24h,credit_spread_proxy,24,all,0.0,delayed,weekend,SPY,757,0.8309114927344782,0.5384615384615384,0.2976822642993131,225.34547407458,3.158257358118534,0.004502192435730246,0.9830508474576272,0.404227212681638,0.6287978863936592,0.7037974683544644,1.0617760617760488,,,,
fade_credit_24h,credit_spread_proxy,24,all,0.0,delayed,weekend,UNG,757,0.6287978863936592,0.5384615384615384,0.021416882425702027,16.212579996256434,1.0736074371209239,0.024193548387096975,1.0,0.3051519154557464,0.4914134742404227,1.0156250000000053,0.9375000000000011,,,,
fade_credit_24h,credit_spread_proxy,24,all,0.0,delayed,weekend,USO,757,0.7199471598414795,0.5384615384615384,0.16261121891332342,123.09669271738582,1.7441804773349214,0.008182190099550013,0.9122807017543859,0.34346103038309117,0.4953764861294584,1.0333333333333026,1.4848484848484562,,,,
fade_credit_24h,credit_spread_proxy,24,p80,0.8,immediate,weekday,GLD,402,0.6766169154228856,0.5384615384615384,0.05696859169725257,22.901373862295532,1.1939127154306668,0.004527613864334756,0.8983050847457628,0.2562189054726368,0.44776119402985076,1.255597014925398,1.3647839484558064,,,,
fade_credit_24h,credit_spread_proxy,24,p80,0.8,immediate,weekday,QQQ,418,0.6267942583732058,0.5384615384615384,-0.014050201184330154,-5.872984095050004,0.9590989040338542,0.004904404113675986,0.9008196721311476,0.2535885167464115,0.4090909090909091,1.3912930213170953,1.3891709697163055,,,,
fade_credit_24h,credit_spread_proxy,24,p80,0.8,immediate,weekday,SLV,351,0.6410256410256411,0.5384615384615384,0.01250482413251216,4.389193270511768,1.0394684997372547,0.009207240948813977,0.9016393442622951,0.26495726495726496,0.4017094017094017,1.43478260869562,1.2898550724637599,,,,
fade_credit_24h,credit_spread_proxy,24,p80,0.8,immediate,weekday,SPY,422,0.6611374407582938,0.5384615384615384,0.032798150194696125,13.840819382161765,1.1066501805066766,0.003929897777293467,0.9076923076923077,0.26303317535545023,0.4004739336492891,1.2945508047425496,1.3661957033351642,,,,
fade_credit_24h,credit_spread_proxy,24,p80,0.8,immediate,weekday,UNG,450,0.6466666666666666,0.5384615384615384,0.016063589795406955,7.2286154079331295,1.0499026827594586,0.013109303852097631,0.8983050847457628,0.3,0.45111111111111113,1.1893274853801166,1.4529914529914474,,,,
fade_credit_24h,credit_spread_proxy,24,p80,0.8,immediate,weekday,USO,445,0.6179775280898876,0.5384615384615384,-0.03352838244234813,-14.92013018684492,0.9056774635642055,0.007983517898531911,0.8983050847457628,0.2696629213483146,0.4202247191011236,1.4423076923077034,1.4117647058823086,,,,
fade_credit_24h,credit_spread_proxy,24,p80,0.8,delayed,weekday,GLD,467,0.702355460385439,0.5384615384615384,0.11981049737857997,55.95150227579685,1.5000093892022277,0.006560325019148161,0.9830508474576272,0.26124197002141325,0.49036402569593146,1.0419354838709851,0.8917197452229233,,,,
fade_credit_24h,credit_spread_proxy,24,p80,0.8,delayed,weekday,QQQ,437,0.7734553775743707,0.5384615384615384,0.18565421432176968,81.13089165861335,1.8862748287674975,0.0046137787056366175,0.9836065573770492,0.3340961098398169,0.4851258581235698,1.02105263157894,1.331182795698943,,,,
fade_credit_24h,credit_spread_proxy,24,p80,0.8,delayed,weekday,SLV,438,0.7328767123287672,0.5384615384615384,0.15839198041349623,69.37568742111135,1.725930321197865,0.013102480112306969,0.9830508474576272,0.3287671232876712,0.5958904109589042,0.8371212121212185,0.7173913043478288,,,,
